Date,Last,Open,Max,Min,Vol_K,Var_%
2019-06-19,902.5,912.25,913.38,901.62,,-1.04
2019-06-18,912.0,918.88,921.38,902.75,,0.19
2019-06-17,910.25,901.62,913.88,901.62,,1.51
2019-06-14,896.75,887.38,898.12,885.12,,1.07
2019-06-13,887.25,878.0,888.88,878.0,,1.0
2019-06-12,878.5,857.75,883.12,853.12,,2.42
2019-06-11,857.75,855.62,863.38,850.62,,-0.26
2019-06-10,860.0,853.0,866.12,848.38,,0.53
2019-06-07,855.5,868.25,871.38,855.12,,-1.5
2019-06-06,868.5,869.75,872.38,857.75,,-0.14
2019-06-05,869.75,881.75,882.62,868.38,,-1.16
2019-06-04,880.0,892.12,894.5,878.75,,0.34
2019-06-03,877.0,876.12,886.38,873.88,,-0.14
2019-05-31,878.25,889.0,890.62,876.62,,-1.01
2019-05-30,887.25,871.38,889.12,863.88,,1.98
2019-05-29,870.0,866.62,892.62,863.5,,1.61
2019-05-28,856.25,839.25,858.12,837.62,,3.27
2019-05-24,829.12,821.38,831.38,820.12,,1.02
2019-05-23,820.75,828.38,832.75,817.38,,-1.05
2019-05-22,829.5,821.25,834.88,819.5,,1.0
2019-05-21,821.25,839.5,846.38,819.38,,-1.2
2019-05-20,831.25,828.88,838.88,824.88,,1.25
2019-05-17,821.0,840.38,841.88,820.75,,-2.32
2019-05-16,840.5,835.25,844.88,834.0,,0.63
2019-05-15,835.25,832.62,848.12,827.12,,0.66
2019-05-14,829.75,806.88,837.88,805.88,,3.27
2019-05-13,803.5,804.0,807.0,791.38,,-0.6
2019-05-10,808.38,813.0,818.62,806.25,,-0.32
2019-05-09,811.0,826.12,826.12,806.88,,-1.73
2019-05-08,825.25,830.62,834.88,824.88,,-0.69
2019-05-07,831.0,829.38,836.38,827.12,,0.0
2019-05-06,831.0,827.88,833.88,817.12,,-1.2
2019-05-03,841.12,844.25,848.12,840.75,,-0.16
2019-05-02,842.5,852.88,853.5,842.12,,-1.09
2019-05-01,851.75,853.62,857.62,844.38,,-0.32
2019-04-30,854.5,861.38,864.62,851.38,,-0.81
2019-04-29,861.5,868.25,872.88,860.62,,0.97
2019-04-26,853.25,858.75,859.88,852.75,,-0.55
2019-04-25,858.0,854.88,862.62,853.62,,0.32
2019-04-24,855.25,862.75,865.25,854.62,,-0.81
2019-04-23,862.25,877.12,878.62,860.88,,-1.74
2019-04-22,877.5,881.12,883.12,876.38,,-0.37
2019-04-19,880.75,880.75,880.75,880.75,,-0.01
2019-04-18,880.88,879.12,881.88,876.62,,0.27
2019-04-17,878.5,887.88,890.38,878.5,,-1.04
2019-04-16,887.75,898.38,899.12,886.38,,-1.2
2019-04-15,898.5,895.12,901.88,894.88,,0.35
2019-04-12,895.38,895.0,898.62,894.12,,-0.04
2019-04-11,895.75,901.5,903.88,893.38,,-0.72
2019-04-10,902.25,898.75,903.88,897.38,,0.39
2019-04-09,898.75,898.5,902.0,894.88,,-0.03
2019-04-08,899.0,899.12,903.62,897.88,,0.04
2019-04-05,898.62,904.25,904.62,896.38,,-0.79
2019-04-04,905.75,898.5,907.12,897.0,,0.75
2019-04-03,899.0,899.62,902.88,894.88,,-0.08
2019-04-02,899.75,895.75,901.12,892.62,,0.36
2019-04-01,896.5,883.88,898.88,883.88,,1.43
2019-03-29,883.88,888.88,892.5,883.12,,-0.6
2019-03-28,889.25,887.88,891.62,886.62,,0.14
2019-03-27,888.0,900.25,900.62,886.12,,-1.42
2019-03-26,900.75,905.75,907.38,899.62,,-0.63
2019-03-25,906.5,903.88,908.12,901.62,,0.26
2019-03-22,904.12,909.88,911.88,903.12,,-0.7
2019-03-21,910.5,905.62,911.88,903.62,,0.58
2019-03-20,905.25,902.88,906.25,899.38,,0.19
2019-03-19,903.5,905.88,909.38,900.12,,-0.22
2019-03-18,905.5,909.88,911.38,901.88,,-0.43
2019-03-15,909.38,899.38,910.62,898.12,,1.15
2019-03-14,899.0,901.12,906.12,895.62,,-0.28
2019-03-13,901.5,896.12,903.12,892.38,,0.56
2019-03-12,896.5,890.12,899.88,887.88,,0.73
2019-03-11,890.0,897.88,898.88,889.62,,-0.57
2019-03-08,895.12,901.5,904.62,892.38,,-0.71
2019-03-07,901.5,902.0,907.38,898.38,,-0.06
2019-03-06,902.0,913.75,916.12,901.12,,-1.29
2019-03-05,913.75,916.25,918.38,909.12,,-0.27
2019-03-04,916.25,914.88,924.38,913.12,,0.62
2019-03-01,910.62,910.0,917.88,900.62,,0.07
2019-02-28,910.0,916.5,918.12,909.88,,-0.71
2019-02-27,916.5,917.5,923.12,913.62,,-0.11
2019-02-26,917.5,924.0,924.0,912.38,,-0.7
2019-02-25,924.0,930.88,934.38,923.75,,1.51
2019-02-22,910.25,910.75,914.75,907.62,,-0.05
2019-02-21,910.75,902.25,916.12,900.0,,0.89
2019-02-20,902.75,901.75,904.88,893.12,,0.11
2019-02-19,901.75,907.25,911.12,894.88,,-0.63
2019-02-18,907.5,907.75,907.75,907.5,,-0.03
2019-02-17,907.75,907.5,907.75,907.5,,0.01
2019-02-15,907.62,905.75,909.38,901.38,,0.21
2019-02-14,905.75,917.5,918.12,903.12,,-1.27
2019-02-13,917.38,917.5,919.88,913.88,,-0.01
2019-02-12,917.5,905.75,919.62,905.75,,1.3
2019-02-11,905.75,914.25,918.88,903.62,,-0.93
2019-02-10,914.25,914.75,914.75,913.25,,-0.25
2019-02-08,916.5,913.12,917.62,908.12,,0.38
2019-02-07,913.0,921.25,921.38,910.62,,-0.9
2019-02-06,921.25,919.88,922.38,917.62,,0.11
2019-02-05,920.25,919.0,920.88,913.62,,0.14
2019-02-04,919.0,917.5,923.62,915.62,,0.16
2019-02-03,917.5,917.5,917.5,917.5,,0.01
2019-02-01,917.38,915.75,931.0,915.75,,0.18
2019-01-31,915.75,920.0,926.62,913.38,,-0.46
2019-01-30,920.0,919.5,923.88,917.38,,0.05
2019-01-29,919.5,923.0,923.0,916.88,,-0.38
2019-01-28,923.0,920.25,924.88,915.88,,0.27
2019-01-27,920.5,922.5,923.0,920.5,,-0.31
2019-01-25,923.38,916.25,925.88,913.38,,0.78
2019-01-24,916.25,915.12,919.38,909.62,,0.14
2019-01-23,915.0,911.0,918.12,910.0,,0.52
2019-01-22,910.25,915.0,919.38,899.88,,-0.41
2019-01-21,914.0,916.25,916.25,914.0,,-0.11
2019-01-20,915.0,915.0,915.0,915.0,,-0.01
2019-01-18,915.12,907.75,920.12,905.88,,0.9
2019-01-17,907.0,894.75,911.88,894.38,,1.4
2019-01-16,894.5,893.5,899.88,891.12,,0.14
2019-01-15,893.25,903.25,907.88,892.62,,-1.13
2019-01-14,903.5,910.25,911.0,901.62,,-0.77
2019-01-11,910.5,907.25,912.25,907.0,,0.36
2019-01-10,907.25,923.5,924.5,905.75,,-1.79
2019-01-09,923.75,918.5,926.38,917.5,,0.57
2019-01-08,918.5,923.25,925.62,914.62,,-0.49
2019-01-07,923.0,921.0,927.62,921.0,,0.24
2019-01-06,920.75,921.0,922.25,919.0,,-0.15
2019-01-04,922.12,910.5,922.38,910.25,,1.28
2019-01-03,910.5,905.25,913.25,904.25,,0.41
2019-01-02,906.75,894.0,910.5,892.25,,1.43
2018-12-31,894.0,893.25,901.75,892.0,,1.27
2018-12-28,882.75,868.0,886.38,868.0,,1.47
2018-12-27,870.0,870.5,875.75,867.0,,-0.06
2018-12-26,870.5,884.38,888.75,869.0,,-1.55
2018-12-24,884.25,881.12,886.5,879.5,,0.11
2018-12-21,883.25,895.5,895.5,883.25,,-1.37
2018-12-20,895.5,899.5,905.25,892.75,,-0.39
2018-12-19,899.0,906.88,909.88,899.0,,-0.85
2018-12-18,906.75,905.0,912.25,902.25,,0.19
2018-12-17,905.0,899.0,909.12,899.0,,0.72
2018-12-16,898.5,898.5,898.5,898.5,,-0.19
2018-12-14,900.25,906.0,910.12,900.0,,-0.77
2018-12-13,907.25,919.0,919.88,905.0,,-1.22
2018-12-12,918.5,914.75,928.0,914.0,,0.49
2018-12-11,914.0,906.0,917.12,906.0,,0.55
2018-12-10,909.0,914.0,916.38,908.5,,-0.36
2018-12-09,912.25,914.75,915.0,912.25,,-0.41
2018-12-07,916.0,909.75,917.88,907.5,,0.69
2018-12-06,909.75,911.5,912.0,897.0,,-0.22
2018-12-05,911.75,910.5,916.75,908.5,,0.14
2018-12-04,910.5,904.75,913.0,899.5,,0.64
2018-12-03,904.75,919.25,923.25,904.5,,1.29
2018-11-30,893.25,888.75,896.5,886.5,,0.51
2018-11-29,888.75,890.75,894.0,882.5,,-0.22
2018-11-28,890.75,877.0,894.75,874.0,,1.57
2018-11-27,877.0,862.5,880.0,858.25,,1.68
2018-11-26,862.5,881.0,883.0,857.25,,-2.07
2018-11-23,880.75,884.5,884.5,880.0,,-0.42
2018-11-22,884.5,884.5,884.5,884.5,,0.0
2018-11-21,884.5,881.25,889.0,876.0,,0.37
2018-11-20,881.25,874.0,885.75,870.75,,0.83
2018-11-19,874.0,891.5,891.5,871.5,,-2.07
2018-11-16,892.5,889.0,894.75,881.75,,0.39
2018-11-15,889.0,883.0,897.25,883.0,,0.68
2018-11-14,883.0,878.25,887.25,878.25,,0.54
2018-11-13,878.25,881.5,890.75,877.25,,-0.37
2018-11-12,881.5,886.0,887.0,879.5,,-0.51
2018-11-09,886.0,879.0,888.5,874.0,,0.8
2018-11-08,879.0,879.5,884.0,864.5,,-0.06
2018-11-07,879.5,884.75,888.0,876.75,,-0.59
2018-11-06,884.75,885.5,889.0,878.5,,-0.08
2018-11-05,885.5,886.75,892.75,881.75,,-0.14
2018-11-04,886.75,886.75,886.75,886.75,,0.0
2018-11-02,886.75,880.5,900.75,878.75,,0.68
2018-11-01,880.75,849.75,888.5,845.75,,3.62
2018-10-31,850.0,846.0,855.0,844.75,,0.44
2018-10-30,846.25,851.75,855.0,846.0,,-0.65
2018-10-29,851.75,859.75,865.5,850.5,,-0.9
2018-10-28,859.5,858.5,859.75,858.5,,1.75
2018-10-26,844.75,841.0,849.25,841.0,,0.45
2018-10-25,841.0,850.0,850.75,840.0,,-1.15
2018-10-24,850.75,855.75,856.75,850.0,,-0.58
2018-10-23,855.75,856.5,862.75,851.25,,-0.12
2018-10-22,856.75,856.25,862.75,855.75,,0.06
2018-10-21,856.25,855.75,856.25,855.5,,0.0
2018-10-19,856.25,865.75,866.25,856.25,,-1.04
2018-10-18,865.25,882.75,883.75,862.75,,-1.95
2018-10-17,882.5,883.0,889.75,882.0,,0.0
2018-10-16,882.5,890.75,891.0,879.25,,-0.93
2018-10-15,890.75,867.5,892.0,863.5,,2.68
2018-10-14,867.5,867.0,867.5,867.0,,0.0
2018-10-12,867.5,859.75,868.0,858.75,,0.9
2018-10-11,859.75,851.25,863.5,847.0,,0.91
2018-10-10,852.0,862.5,864.75,847.25,,-1.22
2018-10-09,862.5,869.5,872.5,859.5,,-0.78
2018-10-08,869.25,872.25,874.75,862.75,,-0.32
2018-10-07,872.0,872.25,872.75,871.75,,0.32
2018-10-05,869.25,859.75,870.25,851.5,,1.13
2018-10-04,859.5,860.5,868.25,858.5,,-0.12
2018-10-03,860.5,866.75,870.25,860.5,,-0.72
2018-10-02,866.75,855.5,867.25,853.0,,1.32
2018-10-01,855.5,845.5,864.0,843.0,,1.18
2018-09-30,845.5,845.0,845.5,845.0,,0.15
2018-09-28,844.25,853.75,859.25,842.0,,-1.2
2018-09-27,854.5,847.75,859.0,846.5,,0.8
2018-09-26,847.75,846.5,854.0,846.0,,0.15
2018-09-25,846.5,841.25,858.0,837.25,,0.65
2018-09-24,841.0,843.5,845.25,838.5,,-0.3
2018-09-23,843.5,844.5,844.5,843.5,,-0.74
2018-09-21,849.75,846.25,849.75,841.25,,0.38
2018-09-20,846.5,830.0,854.75,825.25,,1.99
2018-09-19,830.0,814.5,831.75,813.5,,1.93
2018-09-18,814.25,821.5,825.25,812.25,,-0.85
2018-09-17,821.25,827.5,829.75,820.75,,-0.88
2018-09-16,828.5,827.75,828.5,827.5,,-0.24
2018-09-14,830.5,835.25,838.0,829.5,,-0.42
2018-09-13,834.0,839.25,846.25,832.0,,-0.54
2018-09-12,838.5,831.25,844.0,821.25,,0.84
2018-09-11,831.5,847.0,849.5,830.75,,-1.8
2018-09-10,846.75,842.5,851.25,840.5,,0.5
2018-09-09,842.5,841.75,842.5,841.25,,-0.3
2018-09-07,845.0,838.25,847.0,835.25,,0.78
2018-09-06,838.5,838.75,842.75,834.75,,-0.03
2018-09-05,838.75,845.25,849.25,837.25,,-0.74
2018-09-04,845.0,846.75,851.25,837.0,,-0.12
2018-09-03,846.0,845.5,846.5,845.5,,0.06
2018-08-31,845.5,829.5,846.25,829.0,,1.93
2018-08-30,829.5,836.0,844.5,829.0,,-0.84
2018-08-29,836.5,833.75,843.75,832.0,,0.33
2018-08-28,833.75,847.75,850.25,833.0,,-1.59
2018-08-27,847.25,851.0,853.25,838.25,,-0.91
2018-08-24,855.0,854.5,860.5,853.5,,0.06
2018-08-23,854.5,867.75,873.5,853.75,,-1.53
2018-08-22,867.75,885.0,885.25,867.75,,-1.95
2018-08-21,885.0,888.75,894.5,884.5,,-0.34
2018-08-20,888.0,903.0,906.0,888.0,,0.2
2018-08-17,886.25,886.5,887.5,871.0,,0.08
2018-08-16,885.5,859.0,888.25,854.75,,3.08
2018-08-15,859.0,870.75,872.25,856.5,,-1.12
2018-08-14,868.75,855.75,869.25,853.25,,1.67
2018-08-13,854.5,846.0,859.25,839.75,,0.53
2018-08-10,850.0,892.75,892.75,849.75,,-4.79
2018-08-09,892.75,898.5,903.5,891.5,,-0.78
2018-08-08,899.75,893.0,903.0,888.0,,0.78
2018-08-07,892.75,887.75,897.5,885.75,,0.56
2018-08-06,887.75,890.5,892.5,877.0,,-0.53
2018-08-03,892.5,887.75,893.0,873.25,,0.48
2018-08-02,888.25,887.75,893.0,876.0,,0.06
2018-08-01,887.75,901.0,904.25,887.5,,-1.55
2018-07-31,901.75,881.0,911.5,878.5,,2.36
2018-07-30,881.0,884.25,886.25,876.25,,1.24
2018-07-27,870.25,859.0,873.75,859.0,,1.28
2018-07-26,859.25,873.0,881.0,858.25,,-1.52
2018-07-25,872.5,859.25,872.5,852.0,,1.54
2018-07-24,859.25,845.25,862.75,842.5,,1.63
2018-07-23,845.5,853.25,854.5,845.5,,-0.56
2018-07-22,850.25,850.25,850.25,850.25,,0.0
2018-07-20,850.25,848.0,853.25,841.25,,0.24
2018-07-19,848.25,843.0,848.25,836.75,,0.65
2018-07-18,842.75,840.0,847.25,835.0,,0.39
2018-07-17,839.5,835.5,843.5,830.25,,0.57
2018-07-16,834.75,817.75,838.0,810.75,,1.92
2018-07-13,819.0,837.5,837.75,811.75,,-2.24
2018-07-12,837.75,836.25,841.25,822.25,,0.18
2018-07-11,836.25,849.5,850.5,831.75,,-1.44
2018-07-10,848.5,855.0,865.0,846.75,,-0.82
2018-07-09,855.5,875.5,879.5,850.5,,-2.51
2018-07-06,877.5,839.25,880.75,837.0,,4.56
2018-07-05,839.25,847.75,850.75,837.75,,-1.06
2018-07-03,848.25,855.75,857.5,847.0,,-0.88
2018-07-02,855.75,865.25,868.0,850.5,,-0.81
2018-06-29,862.75,868.75,881.75,862.5,,-0.72
2018-06-28,869.0,870.75,875.0,865.25,,-0.34
2018-06-27,872.0,871.75,883.5,871.25,,0.0
2018-06-26,872.0,880.0,886.25,868.0,,-0.85
2018-06-25,879.5,901.25,904.25,876.75,,-1.9
2018-06-22,896.5,882.75,897.5,880.0,,1.67
2018-06-21,881.75,890.5,891.25,878.25,,-1.01
2018-06-20,890.75,892.5,895.25,877.0,,-0.2
2018-06-19,892.5,904.0,905.75,842.5,,-1.35
2018-06-18,904.75,905.25,914.0,897.5,,0.06
2018-06-15,904.25,925.25,929.5,903.0,,-2.27
2018-06-14,925.25,934.25,937.75,924.0,,-0.96
2018-06-13,934.25,956.0,958.25,934.25,,-2.2
2018-06-12,955.25,955.75,963.25,952.0,,-0.1
2018-06-11,956.25,967.0,972.25,953.25,,-1.34
2018-06-08,969.25,975.0,976.25,962.75,,-0.62
2018-06-07,975.25,995.5,998.25,973.0,,-2.03
2018-06-06,995.5,1004.75,1008.25,993.75,,-0.95
2018-06-05,1005.0,1002.25,1006.5,997.25,,0.27
2018-06-04,1002.25,1013.0,1014.5,1001.25,,-2.15
2018-06-01,1024.25,1021.5,1026.5,1015.0,,0.27
2018-05-31,1021.5,1024.75,1030.5,1014.25,,-0.24
2018-05-30,1024.0,1028.75,1031.75,1015.0,,-0.51
2018-05-29,1029.25,1045.75,1049.5,1028.0,,-1.58
2018-05-28,1045.75,1045.5,1045.75,1045.5,,0.36
2018-05-25,1042.0,1035.75,1044.0,1035.5,,0.6
2018-05-24,1035.75,1039.25,1050.75,1035.5,,-0.34
2018-05-23,1039.25,1030.75,1039.75,1027.75,,0.87
2018-05-22,1030.25,1022.25,1035.75,1020.25,,0.73
2018-05-21,1022.75,1016.75,1027.0,1011.75,,2.48
2018-05-20,998.0,998.0,998.0,998.0,,0.0
2018-05-18,998.0,997.0,1007.5,993.25,,0.08
2018-05-17,997.25,1000.75,1007.25,992.5,,-0.35
2018-05-16,1000.75,1018.0,1018.5,998.75,,-1.69
2018-05-15,1018.0,1017.25,1025.25,1005.25,,0.07
2018-05-14,1017.25,1002.75,1025.75,1002.0,,1.52
2018-05-11,1002.0,1021.5,1022.25,1002.0,,-1.88
2018-05-10,1021.25,1018.0,1033.25,1014.25,,0.32
2018-05-09,1018.0,1022.5,1023.75,1011.25,,-0.39
2018-05-08,1022.0,1013.5,1023.25,1011.25,,0.84
2018-05-07,1013.5,1034.5,1040.0,1011.0,,-2.08
2018-05-06,1035.0,1035.0,1035.0,1035.0,,-0.14
2018-05-04,1036.5,1049.5,1052.5,1036.25,,-1.26
2018-05-03,1049.75,1042.0,1055.5,1034.0,,0.7
2018-05-02,1042.5,1054.5,1054.75,1039.75,,-1.16
2018-05-01,1054.75,1049.0,1055.25,1041.0,,0.55
2018-04-30,1049.0,1058.0,1067.5,1047.0,,0.33
2018-04-27,1045.5,1029.5,1046.75,1019.0,,1.7
2018-04-26,1028.0,1028.5,1034.5,1024.0,,-0.02
2018-04-25,1028.25,1023.25,1033.25,1020.5,,0.54
2018-04-24,1022.75,1020.75,1026.25,1016.25,,0.2
2018-04-23,1020.75,1026.75,1033.25,1017.25,,-0.85
2018-04-22,1029.5,1029.5,1029.5,1029.5,,0.0
2018-04-20,1029.5,1036.75,1038.5,1027.75,,-0.7
2018-04-19,1036.75,1041.5,1044.75,1032.75,,-0.48
2018-04-18,1041.75,1046.25,1052.5,1039.25,,-0.41
2018-04-17,1046.0,1043.25,1049.0,1040.25,,0.31
2018-04-16,1042.75,1054.75,1058.75,1041.5,,-0.9
2018-04-13,1052.25,1060.5,1067.25,1051.75,,-0.78
2018-04-12,1060.5,1047.75,1061.75,1047.5,,1.22
2018-04-11,1047.75,1051.0,1058.5,1047.25,,-0.26
2018-04-10,1050.5,1046.25,1063.0,1045.0,,0.36
2018-04-09,1046.75,1039.0,1056.75,1038.75,,1.16
2018-04-06,1034.75,1012.0,1037.0,1005.25,,2.6
2018-04-05,1008.5,1015.75,1034.0,1004.75,,-0.66
2018-04-04,1015.25,1038.75,1041.5,983.5,,-2.26
2018-04-03,1038.75,1035.75,1048.75,1035.75,,0.22
2018-04-02,1036.5,1046.0,1060.5,1035.25,,-0.79
2018-03-29,1044.75,1020.25,1050.5,1012.5,,2.45
2018-03-28,1019.75,1019.0,1023.25,1015.25,,0.07
2018-03-27,1019.0,1026.75,1031.0,1017.25,,-0.8
2018-03-26,1027.25,1026.5,1040.25,1025.25,,-0.05
2018-03-23,1027.75,1026.75,1034.25,1009.25,,-0.12
2018-03-22,1029.0,1032.0,1035.5,1022.25,,-0.07
2018-03-21,1029.75,1029.5,1037.25,1025.0,,0.19
2018-03-20,1027.75,1022.75,1029.75,1022.25,,0.49
2018-03-19,1022.75,1045.25,1045.25,1022.0,,-2.39
2018-03-16,1047.75,1042.0,1050.0,1040.75,,0.65
2018-03-15,1041.0,1031.0,1046.0,1027.75,,0.97
2018-03-14,1031.0,1048.75,1054.0,1031.0,,-1.67
2018-03-13,1048.5,1042.0,1052.0,1041.75,,0.67
2018-03-12,1041.5,1036.25,1044.75,1032.0,,0.46
2018-03-09,1036.75,1062.0,1065.0,1036.75,,-2.38
2018-03-08,1062.0,1063.5,1069.25,1056.75,,-0.14
2018-03-07,1063.5,1074.75,1077.25,1063.0,,-1.05
2018-03-06,1074.75,1076.75,1077.75,1070.25,,-0.19
2018-03-05,1076.75,1073.5,1079.25,1066.5,,0.63
2018-03-02,1070.0,1067.75,1082.5,1063.75,,0.23
2018-03-01,1067.5,1055.0,1068.5,1050.75,,1.18
2018-02-28,1055.0,1049.0,1059.0,1046.25,,0.57
2018-02-27,1049.0,1046.25,1055.75,1043.75,,0.26
2018-02-26,1046.25,1051.25,1059.5,1045.75,,0.89
2018-02-23,1037.0,1031.5,1039.5,1028.5,,0.53
2018-02-22,1031.5,1034.0,1037.0,1027.25,,-0.24
2018-02-21,1034.0,1025.75,1038.25,1019.25,,0.8
2018-02-20,1025.75,1021.25,1039.0,1021.25,,0.44
2018-02-19,1021.25,1021.25,1021.25,1021.25,,0.0
2018-02-18,1021.25,1021.25,1021.25,1021.25,,0.0
2018-02-16,1021.25,1024.0,1028.25,1013.0,,-0.27
2018-02-15,1024.0,1017.0,1024.5,1015.75,,0.69
2018-02-14,1017.0,1010.75,1019.5,1006.0,,0.62
2018-02-13,1010.75,1001.25,1013.5,998.75,,0.95
2018-02-12,1001.25,996.0,1004.25,989.0,,1.75
2018-02-09,984.0,987.5,989.5,979.75,,-0.35
2018-02-08,987.5,984.0,995.75,978.0,,0.36
2018-02-07,984.0,987.0,993.75,982.0,,-0.3
2018-02-06,987.0,970.25,987.5,967.75,,1.73
2018-02-05,970.25,978.5,978.5,969.5,,-0.84
2018-02-04,978.5,978.5,978.5,978.5,,0.0
2018-02-02,978.5,984.75,986.25,977.0,,-0.63
2018-02-01,984.75,996.75,996.75,977.5,,-1.2
2018-01-31,996.75,999.5,1002.0,989.25,,-0.28
2018-01-30,999.5,991.25,1004.75,988.5,,0.83
2018-01-29,991.25,991.75,998.75,986.25,,0.53
2018-01-26,986.0,991.25,995.5,983.75,,-0.53
2018-01-25,991.25,990.25,1001.5,987.0,,0.1
2018-01-24,990.25,985.75,994.75,980.25,,0.46
2018-01-23,985.75,983.25,988.75,979.5,,0.25
