Date,Last,Open,Max,Min,Vol_K,Var_%,Materials
2019-06-11,1342.7,1343.5,1344.7,1335.1,6.58,0.15,gold
2019-06-10,1340.7,1351.4,1353.0,1340.3,7.98,-1.23,gold
2019-06-07,1357.4,1351.4,1363.8,1345.8,6.87,0.25,gold
2019-06-06,1354.0,1348.0,1355.3,1343.5,2.92,0.68,gold
2019-06-05,1344.9,1341.0,1360.1,1341.0,6.83,0.36,gold
2019-06-04,1340.1,1340.9,1345.2,1336.1,3.87,0.06,gold
2019-06-03,1339.3,1323.1,1344.1,1322.7,5.51,1.26,gold
2019-05-31,1322.6,1304.4,1323.0,1304.2,7.2,1.42,gold
2019-05-30,1304.1,1296.2,1305.2,1290.8,2.12,0.48,gold
2019-05-29,1297.9,1295.9,1302.0,1295.9,7.41,0.28,gold
2019-05-28,1294.3,1301.8,1304.0,1292.9,9.02,0.73,gold
2019-05-27,1284.95,1284.25,1286.85,1283.25,,0.06,gold
2019-05-26,1284.15,1284.2,1285.15,1283.65,,-1.3,gold
2019-05-24,1301.0,1300.4,1302.0,1297.4,3.32,-0.13,gold
2019-05-23,1302.7,1290.2,1304.2,1289.9,6.98,0.88,gold
2019-05-22,1291.4,1291.2,1293.7,1289.2,11.47,0.08,gold
2019-05-21,1290.4,1293.7,1293.8,1286.3,4.54,-0.32,gold
2019-05-20,1294.6,1294.7,1295.8,1291.1,5.62,0.12,gold
2019-05-17,1293.0,1304.1,1305.9,1292.0,4.35,-0.81,gold
2019-05-16,1303.5,1314.5,1316.2,1301.9,5.25,-0.88,gold
2019-05-15,1315.1,1315.0,1318.7,1310.8,4.38,0.11,gold
2019-05-14,1313.6,1318.7,1321.7,1312.0,5.46,-0.45,gold
2019-05-13,1319.5,1306.0,1319.8,1300.3,6.73,1.09,gold
2019-05-10,1305.3,1303.2,1308.0,1302.0,3.12,0.16,gold
2019-05-09,1303.2,1300.5,1307.0,1298.6,5.94,0.28,gold
2019-05-08,1299.5,1303.5,1310.2,1298.4,2.88,-0.31,gold
2019-05-07,1303.6,1300.7,1305.3,1297.2,3.77,0.14,gold
2019-05-06,1301.8,1302.0,1305.0,1296.3,2.34,0.2,gold
2019-05-03,1299.2,1289.6,1301.7,1288.5,1.93,0.72,gold
2019-05-02,1289.9,1297.0,1297.2,1285.1,3.05,-0.94,gold
2019-05-01,1302.2,1302.3,1307.0,1292.9,2.49,-0.11,gold
2019-04-30,1303.6,1299.8,1305.9,1299.6,2.06,0.32,gold
2019-04-29,1299.4,1306.4,1306.4,1298.0,1.29,-0.57,gold
2019-04-26,1306.8,1298.0,1308.7,1296.9,2.05,0.7,gold
2019-04-25,1297.7,1294.2,1302.5,1293.5,1.42,0.02,gold
2019-04-24,1297.4,1290.3,1298.4,1289.1,1.3,0.48,gold
2019-04-23,1291.2,1295.2,1296.2,1286.0,2.09,-0.36,gold
2019-04-22,1295.8,1295.8,1299.5,1294.1,0.23,1.4,gold
2019-04-19,1277.9,1277.9,1277.9,1277.9,,-1.25,gold
2019-04-18,1294.1,1293.7,1296.9,1291.0,1.15,-0.05,gold
2019-04-17,1294.7,1297.4,1299.6,1293.5,2.23,-0.04,gold
2019-04-16,1295.2,1309.5,1309.5,1293.9,3.13,-1.08,gold
2019-04-15,1309.4,1312.3,1312.3,1303.6,2.82,-0.3,gold
2019-04-12,1313.4,1314.2,1316.9,1312.1,2.37,0.16,gold
2019-04-11,1311.3,1329.2,1329.2,1311.0,1.72,-1.55,gold
2019-04-10,1331.9,1326.5,1332.2,1322.8,2.08,0.42,gold
2019-04-09,1326.3,1320.0,1328.3,1320.0,2.72,0.48,gold
2019-04-08,1319.9,1313.7,1325.4,1313.7,1.26,0.47,gold
2019-04-05,1313.7,1315.0,1315.0,1306.6,1.64,0.11,gold
2019-04-04,1312.2,1313.1,1316.4,1302.8,2.29,-0.08,gold
2019-04-03,1313.3,1314.0,1316.6,1310.6,1.44,-0.01,gold
2019-04-02,1313.4,1310.7,1314.7,1308.0,1.41,0.08,gold
2019-04-01,1312.4,1314.4,1319.3,1309.5,0.77,-0.31,gold
2019-03-29,1316.5,1314.0,1322.3,1310.0,0.83,0.24,gold
2019-03-28,1313.3,1332.5,1334.7,1311.4,2.56,-1.6,gold
2019-03-27,1334.7,1341.1,1342.8,1331.8,1.71,-0.34,gold
2019-03-26,1339.2,1345.2,1345.6,1336.6,1.83,-0.56,gold
2019-03-25,1346.7,1335.3,1348.4,1335.3,2.5,0.76,gold
2019-03-22,1336.5,1333.0,1338.8,1331.7,3.94,0.37,gold
2019-03-21,1331.6,1338.0,1344.2,1327.8,1.3,0.44,gold
2019-03-20,1325.8,1330.9,1341.1,1323.0,2.96,-0.38,gold
2019-03-19,1330.9,1328.0,1334.7,1328.0,1.31,0.38,gold
2019-03-18,1325.8,1323.1,1330.4,1323.0,1.18,-0.1,gold
2019-03-15,1327.1,1320.3,1330.1,1320.0,0.88,0.58,gold
2019-03-14,1319.4,1332.1,1332.1,1317.2,1.46,-1.08,gold
2019-03-13,1333.8,1327.2,1336.0,1327.2,2.0,0.86,gold
2019-03-12,1322.4,1319.1,1326.3,1319.0,1.33,0.51,gold
2019-03-11,1315.7,1323.5,1323.5,1315.4,1.36,-0.65,gold
2019-03-08,1324.3,1312.3,1325.7,1312.3,2.4,1.04,gold
2019-03-07,1310.7,1312.4,1312.9,1306.7,2.36,-0.11,gold
2019-03-06,1312.2,1314.0,1316.1,1309.6,1.1,0.24,gold
2019-03-05,1309.1,1311.8,1314.1,1306.9,1.24,-0.21,gold
2019-03-04,1311.9,1320.6,1322.3,1308.4,1.76,-0.9,gold
2019-03-01,1323.8,1339.1,1340.6,1316.3,2.18,-1.28,gold
2019-02-28,1341.0,1347.6,1353.4,1338.9,0.61,-0.37,gold
2019-02-27,1346.0,1356.0,1356.0,1344.3,0.88,-0.55,gold
2019-02-26,1353.4,1356.1,1357.0,1350.7,0.17,-0.06,gold
2019-02-25,1354.2,1357.8,1359.0,1352.4,0.55,-0.25,gold
2019-02-22,1357.6,1351.3,1359.8,1349.1,0.99,0.38,gold
2019-02-21,1352.4,1367.9,1368.4,1351.2,0.86,-1.46,gold
2019-02-20,1372.5,1371.3,1374.3,1366.3,1.67,0.21,gold
2019-02-19,1369.6,1349.5,1369.6,1349.0,2.6,3.01,gold
2019-02-18,1329.55,1324.35,1330.75,1324.05,,0.4,gold
2019-02-17,1324.25,1324.65,1324.95,1323.85,,-1.67,gold
2019-02-15,1346.8,1340.4,1350.0,1340.4,0.85,0.61,gold
2019-02-14,1338.7,1337.0,1342.0,1329.9,0.81,-0.1,gold
2019-02-13,1340.1,1338.6,1345.2,1333.2,1.88,0.09,gold
2019-02-12,1338.9,1337.0,1342.1,1336.8,1.07,0.14,gold
2019-02-11,1337.0,1342.5,1342.7,1333.0,1.26,-0.5,gold
2019-02-08,1343.7,1337.9,1344.2,1337.9,0.33,0.32,gold
2019-02-07,1339.4,1335.6,1340.7,1332.0,1.66,-0.02,gold
2019-02-06,1339.7,1344.9,1344.9,1335.0,0.77,-0.36,gold
2019-02-05,1344.6,1343.4,1345.7,1340.8,1.25,0.02,gold
2019-02-04,1344.3,1346.4,1346.4,1338.0,0.53,-0.21,gold
2019-02-01,1347.1,1349.8,1352.2,1345.9,0.75,-0.21,gold
2019-01-31,1350.0,1350.6,1354.6,1347.0,2.65,0.71,gold
2019-01-30,1340.5,1341.3,1353.2,1340.2,1.91,0.02,gold
2019-01-29,1340.2,1334.2,1341.7,1333.1,9.3,0.43,gold
2019-01-28,1334.5,1331.9,1334.7,1329.3,0.92,0.41,gold
2019-01-25,1329.1,1313.1,1333.2,1312.3,0.36,1.4,gold
2019-01-24,1310.8,1314.0,1314.0,1308.5,0.4,-0.33,gold
2019-01-23,1315.2,1315.0,1316.3,1309.9,0.92,0.08,gold
2019-01-22,1314.2,1311.1,1315.8,1308.0,1.37,2.75,gold
2019-01-21,1279.05,1281.95,1282.95,1276.15,,-0.23,gold
2019-01-20,1282.05,1281.3,1282.7,1280.5,,-2.42,gold
2019-01-18,1313.8,1322.0,1322.1,1312.0,0.29,-0.74,gold
2019-01-17,1323.6,1323.5,1323.5,1319.9,0.48,-0.11,gold
2019-01-16,1325.1,1321.3,1326.0,1321.3,1.12,0.41,gold
2019-01-15,1319.7,1324.7,1326.0,1318.1,0.94,-0.27,gold
2019-01-14,1323.3,1323.1,1327.1,1321.0,1.32,0.15,gold
2019-01-11,1321.3,1319.3,1325.8,1319.0,0.53,0.16,gold
2019-01-10,1319.2,1325.0,1328.0,1319.1,0.55,-0.32,gold
2019-01-09,1323.5,1314.3,1326.0,1312.4,0.58,0.46,gold
2019-01-08,1317.4,1321.6,1321.6,1312.9,1.01,-0.31,gold
2019-01-07,1321.5,1317.6,1326.8,1317.6,0.9,0.31,gold
2019-01-04,1317.4,1328.0,1330.8,1309.6,0.92,-0.66,gold
2019-01-03,1326.1,1318.7,1327.0,1318.7,1.7,0.82,gold
2019-01-02,1315.3,1319.9,1320.6,1315.0,0.8,2.49,gold
2019-01-01,1283.35,1284.7,1284.75,1282.85,,-2.22,gold
2018-12-31,1312.5,1313.0,1317.1,1311.0,0.53,-0.09,gold
2018-12-28,1313.7,1311.0,1313.9,1309.2,0.62,0.14,gold
2018-12-27,1311.9,1304.0,1312.3,1300.3,0.21,0.63,gold
2018-12-26,1303.7,1299.0,1312.8,1298.7,0.26,2.59,gold
2018-12-25,1270.75,1272.5,1274.55,1270.65,,-2.43,gold
2018-12-24,1302.4,1292.5,1303.8,1292.5,0.16,1.07,gold
2018-12-21,1288.6,1295.5,1295.5,1287.9,0.43,-0.77,gold
2018-12-20,1298.6,1279.3,1300.0,1279.2,0.54,0.92,gold
2018-12-19,1286.8,1283.9,1289.4,1276.1,0.25,0.22,gold
2018-12-18,1284.0,1282.7,1284.6,1280.7,1.75,0.11,gold
2018-12-17,1282.6,1271.4,1282.0,1270.2,0.44,0.82,gold
2018-12-14,1272.2,1277.1,1277.1,1267.5,0.34,-0.48,gold
2018-12-13,1278.4,1281.2,1281.9,1276.9,0.16,-0.2,gold
2018-12-12,1281.0,1280.0,1282.6,1279.8,0.43,0.23,gold
2018-12-11,1278.1,1279.8,1285.0,1277.1,0.29,-0.15,gold
2018-12-10,1280.0,1283.8,1283.8,1279.6,0.68,-0.28,gold
2018-12-07,1283.6,1273.6,1286.6,1273.5,0.53,0.73,gold
2018-12-06,1274.3,1273.0,1279.2,1271.2,0.59,0.07,gold
2018-12-05,1273.4,1273.5,1273.5,1269.7,0.21,-0.31,gold
2018-12-04,1277.4,1271.0,1277.5,1271.0,0.27,0.57,gold
2018-12-03,1270.2,1260.6,1271.0,1260.3,0.18,1.09,gold
2018-11-30,1256.5,1257.4,1257.7,1255.3,0.26,-0.34,gold
2018-11-29,1260.8,1261.1,1264.1,1259.0,0.17,0.05,gold
2018-11-28,1260.2,1250.9,1261.3,1247.7,0.52,0.78,gold
2018-11-27,1250.4,1258.0,1260.0,1248.9,0.43,-0.74,gold
2018-11-26,1259.7,1260.1,1263.9,1259.4,1.45,-0.02,gold
2018-11-23,1260.0,1265.2,1265.5,1257.8,0.64,2.61,gold
2018-11-22,1228.0,1226.4,1229.7,1225.5,,-2.9,gold
2018-11-21,1264.7,1261.3,1265.4,1260.6,0.34,0.57,gold
2018-11-20,1257.5,1261.9,1262.6,1258.2,0.37,-0.32,gold
2018-11-19,1261.6,1257.6,1261.0,1257.0,2.39,0.21,gold
2018-11-16,1259.0,1253.3,1260.6,1253.3,0.22,0.58,gold
2018-11-15,1251.7,1249.6,1252.3,1245.5,0.14,0.44,gold
2018-11-14,1246.2,1234.2,1251.3,1234.0,0.33,0.7,gold
2018-11-13,1237.5,1239.7,1240.8,1232.5,1.37,-0.17,gold
2018-11-12,1239.6,1243.4,1244.4,1237.7,0.61,-0.43,gold
2018-11-09,1245.0,1252.7,1252.7,1243.9,0.46,-1.35,gold
2018-11-08,1262.0,1262.7,1263.7,1258.0,0.46,-0.27,gold
2018-11-07,1265.4,1265.3,1273.0,1262.0,0.57,0.19,gold
2018-11-06,1263.0,1273.5,1273.5,1262.9,0.24,-0.47,gold
2018-11-05,1269.0,1269.9,1270.8,1266.5,0.19,-0.07,gold
2018-11-02,1269.9,1271.0,1273.9,1268.4,1.29,-0.38,gold
2018-11-01,1274.8,1255.3,1272.0,1255.3,0.2,1.92,gold
2018-10-31,1250.8,1260.4,1260.4,1250.0,0.96,-0.85,gold
2018-10-30,1261.5,1263.7,1263.7,1257.4,0.13,-0.17,gold
2018-10-29,1263.7,1272.2,1272.2,1263.9,0.26,-0.68,gold
2018-10-26,1272.3,1270.7,1281.3,1270.0,0.54,0.26,gold
2018-10-25,1269.0,1276.5,1277.5,1267.7,0.48,0.11,gold
2018-10-24,1267.6,1271.8,1271.8,1269.5,0.34,-0.46,gold
2018-10-23,1273.5,1269.9,1276.4,1269.9,0.05,0.97,gold
2018-10-22,1261.3,1266.9,1266.9,1259.7,0.14,-0.32,gold
2018-10-19,1265.3,1268.5,1268.5,1265.5,0.04,-0.1,gold
2018-10-18,1266.6,1262.7,1267.3,1261.3,0.04,0.25,gold
2018-10-17,1263.4,1260.4,1268.6,1260.4,0.3,-0.31,gold
2018-10-16,1267.3,1269.4,1269.4,1268.4,0.12,0.03,gold
2018-10-15,1266.9,1258.9,1272.9,1258.9,0.19,0.7,gold
2018-10-12,1258.1,1259.4,1261.4,1256.7,0.17,-0.47,gold
2018-10-11,1264.0,1233.2,1265.7,1231.2,0.76,2.81,gold
2018-10-10,1229.4,1228.8,1233.0,1227.0,0.12,0.13,gold
2018-10-09,1227.8,1230.1,1231.3,1224.9,0.07,0.24,gold
2018-10-08,1224.9,1230.0,1230.0,1223.6,0.15,-1.39,gold
2018-10-05,1242.2,1238.1,1244.6,1238.1,0.1,0.38,gold
2018-10-04,1237.5,1239.0,1242.9,1239.0,0.61,-0.1,gold
2018-10-03,1238.7,1245.2,1245.2,1237.9,0.18,-0.32,gold
2018-10-02,1242.7,1228.1,1247.3,1228.1,0.28,1.28,gold
2018-10-01,1227.0,1225.2,1228.8,1223.8,0.5,-0.35,gold
2018-09-28,1231.3,1222.9,1232.0,1220.7,0.18,0.73,gold
2018-09-27,1222.4,1236.1,1236.1,1221.8,1.3,-0.97,gold
2018-09-26,1234.4,1239.7,1239.7,1231.0,0.66,-0.52,gold
2018-09-25,1240.8,1240.8,1240.8,1240.8,0.05,0.06,gold
2018-09-24,1240.0,1237.7,1243.5,1237.7,0.01,0.25,gold
2018-09-21,1236.9,1249.7,1250.3,1231.9,0.04,-0.81,gold
2018-09-20,1247.0,1243.1,1248.2,1241.9,0.07,0.23,gold
2018-09-19,1244.1,1240.0,1246.3,1240.0,0.08,0.47,gold
2018-09-18,1238.3,1238.2,1241.2,1238.2,0.24,-0.23,gold
2018-09-17,1241.2,1236.7,1244.7,1236.7,0.15,0.37,gold
2018-09-14,1236.6,1244.0,1247.7,1234.8,0.28,-0.58,gold
2018-09-13,1243.8,1246.4,1252.5,1242.1,0.29,-0.22,gold
2018-09-12,1246.6,1238.0,1247.0,1235.7,0.4,0.73,gold
2018-09-11,1237.6,1234.8,1239.5,1230.0,0.16,0.21,gold
2018-09-10,1235.0,1233.7,1237.2,1233.5,0.05,-0.04,gold
2018-09-07,1235.5,1240.6,1241.5,1235.8,0.47,-0.29,gold
2018-09-06,1239.1,1242.5,1246.5,1237.8,0.55,0.25,gold
2018-09-05,1236.0,1234.4,1237.3,1233.7,0.11,0.19,gold
2018-09-04,1233.6,1241.0,1243.2,1230.3,0.11,2.26,gold
2018-09-03,1206.3,1204.9,1209.6,1201.3,,0.12,gold
2018-09-02,1204.9,1206.2,1206.6,1204.5,,-2.92,gold
2018-08-31,1241.1,1243.8,1247.9,1241.6,0.02,0.13,gold
2018-08-30,1239.5,1243.0,1243.3,1237.4,0.43,-0.56,gold
2018-08-29,1246.5,1242.8,1246.8,1242.8,0.1,-0.25,gold
2018-08-28,1249.6,1247.9,1247.9,1242.5,0.01,-0.13,gold
2018-08-27,1251.2,1245.2,1252.9,1245.2,0.0,0.24,gold
2018-08-24,1248.2,1228.6,1249.2,1228.6,0.03,1.61,gold
2018-08-23,1228.4,1229.3,1233.4,1228.0,0.07,-0.79,gold
2018-08-22,1238.2,1239.2,1239.2,1237.4,0.04,0.27,gold
2018-08-21,1234.9,1236.0,1237.3,1231.6,0.03,0.43,gold
2018-08-20,1229.6,1227.9,1231.6,1227.3,0.14,0.84,gold
2018-08-17,1219.3,1214.3,1226.0,1214.3,0.02,0.01,gold
2018-08-16,1219.2,1211.1,1223.1,1208.6,0.3,-0.08,gold
2018-08-15,1220.2,1230.0,1230.2,1217.1,0.04,-1.31,gold
2018-08-14,1236.4,1236.7,1237.6,1236.4,0.06,0.15,gold
2018-08-13,1234.6,1251.5,1251.5,1236.2,0.19,-1.63,gold
2018-08-10,1255.1,1251.0,1260.0,1251.0,0.1,-0.1,gold
2018-08-09,1256.3,1256.3,1256.3,1256.3,0.12,-0.08,gold
2018-08-08,1257.3,1256.8,1256.8,1256.8,0.0,0.21,gold
2018-08-07,1254.7,1257.5,1259.6,1255.5,0.01,0.05,gold
2018-08-06,1254.1,1260.1,1260.1,1254.0,0.01,-0.44,gold
2018-08-03,1259.7,1249.5,1264.5,1249.5,0.03,0.25,gold
2018-08-02,1256.5,1262.8,1263.4,1253.5,0.09,-0.62,gold
2018-08-01,1264.3,1263.4,1263.4,1261.9,0.05,-0.46,gold
2018-07-31,1270.1,1268.1,1272.0,1260.0,0.04,0.17,gold
2018-07-30,1268.0,1268.3,1268.3,1268.3,0.07,-0.1,gold
2018-07-27,1269.3,1265.1,1270.1,1265.1,0.02,-0.2,gold
2018-07-26,1271.8,1271.8,1271.8,1271.8,0.06,-0.44,gold
2018-07-25,1277.4,1275.8,1278.5,1275.0,0.06,0.46,gold
2018-07-24,1271.5,1270.0,1272.0,1265.9,0.1,0.01,gold
2018-07-23,1271.4,1278.5,1278.5,1270.3,0.26,-0.48,gold
2018-07-20,1277.5,1264.6,1278.0,1264.6,0.15,0.5,gold
2018-07-19,1271.1,1265.9,1265.9,1262.9,0.34,-0.36,gold
2018-07-18,1275.7,1271.1,1272.1,1268.9,0.26,0.03,gold
2018-07-17,1275.3,1288.3,1292.4,1276.1,0.34,-1.0,gold
2018-07-16,1288.2,1289.9,1289.9,1288.9,0.01,-0.12,gold
2018-07-13,1289.7,1290.0,1290.1,1287.9,0.13,-0.44,gold
2018-07-12,1295.4,1292.4,1295.4,1291.5,0.04,0.16,gold
2018-07-11,1293.3,1290.7,1290.7,1290.7,0.14,-0.9,gold
2018-07-10,1305.1,1310.1,1310.1,1304.1,0.43,-0.3,gold
2018-07-09,1309.0,1303.5,1313.5,1303.5,0.03,0.32,gold
2018-07-06,1304.8,1305.5,1305.5,1305.5,0.0,-0.21,gold
2018-07-05,1307.6,1307.9,1307.9,1305.4,0.03,3.93,gold
2018-07-04,1258.1,1256.2,1262.4,1255.3,,-3.4,gold
2018-07-03,1302.4,1288.5,1305.1,1288.5,0.18,0.97,gold
2018-07-02,1289.9,1300.0,1300.0,1300.0,0.17,-1.07,gold
2018-06-29,1303.9,1302.0,1304.1,1299.5,0.01,0.28,gold
2018-06-28,1300.2,1301.1,1301.1,1301.1,0.14,-0.42,gold
2018-06-27,1305.7,1307.8,1307.8,1304.5,0.04,-0.3,gold
2018-06-26,1309.6,1314.0,1314.0,1309.4,0.02,-0.73,gold
2018-06-25,1319.2,1320.2,1320.2,1317.2,0.08,-0.16,gold
2018-06-22,1321.3,1320.5,1320.5,1320.0,0.02,0.02,gold
2018-06-21,1321.0,1315.1,1321.5,1315.1,0.05,-0.32,gold
2018-06-20,1325.3,1328.1,1328.1,1323.0,0.22,-0.29,gold
2018-06-19,1329.2,1327.9,1327.9,1327.9,0.36,-0.14,gold
2018-06-18,1331.1,1331.9,1331.9,1331.9,0.1,0.14,gold
2018-06-15,1329.3,1342.7,1342.7,1342.7,0.06,-2.3,gold
2018-06-14,1360.6,1360.6,1360.6,1360.6,0.05,0.52,gold
2018-06-13,1353.5,1353.5,1353.5,1353.5,0.05,0.13,gold
2018-06-12,1351.8,1353.5,1353.5,1353.5,0.0,-0.27,gold
2018-06-11,1355.5,1356.3,1356.3,1356.3,0.0,0.08,gold
