Date,Last,Open,Max,Min,Vol_K,Var_%,Index
2016-07-18,9591.97,9594.54,9667.84,9570.78,,-0.03,china_a50
2016-07-15,9594.54,9572.7,9616.03,9562.21,,0.23,china_a50
2016-07-14,9572.7,9592.65,9596.01,9529.14,,-0.21,china_a50
2016-07-13,9592.65,9609.62,9699.99,9567.45,,-0.18,china_a50
2016-07-12,9609.62,9431.5,9614.5,9431.5,,1.89,china_a50
2016-07-11,9431.5,9400.07,9513.16,9393.27,,0.33,china_a50
2016-07-08,9400.07,9475.83,9475.83,9387.39,,-0.8,china_a50
2016-07-07,9475.83,9494.22,9497.5,9426.49,,-0.19,china_a50
2016-07-06,9494.22,9492.54,9509.41,9423.9,,0.02,china_a50
2016-07-05,9492.54,9485.8,9512.13,9464.86,,0.07,china_a50
2016-07-04,9485.8,9343.52,9518.88,9315.39,,1.52,china_a50
2016-07-01,9343.52,9316.31,9370.17,9313.93,,0.29,china_a50
2016-06-30,9316.31,9324.02,9352.33,9306.99,,-0.08,china_a50
2016-06-29,9324.02,9235.74,9330.74,9235.74,,0.96,china_a50
2016-06-28,9235.74,9210.57,9242.31,9160.26,,0.27,china_a50
2016-06-27,9210.57,9127.61,9211.47,9106.55,,0.91,china_a50
2016-06-24,9127.61,9253.28,9279.34,9026.43,,-1.36,china_a50
2016-06-23,9253.28,9302.17,9303.67,9222.34,,-0.53,china_a50
2016-06-22,9302.17,9248.71,9305.45,9227.31,,0.58,china_a50
2016-06-21,9248.71,9249.57,9356.8,9231.08,,-0.01,china_a50
2016-06-20,9249.57,9234.24,9279.06,9202.78,,0.17,china_a50
2016-06-17,9234.24,9427.49,9512.9,9234.24,,-2.05,china_a50
2016-06-16,9427.49,9478.21,9478.21,9417.07,,-0.54,china_a50
2016-06-15,9478.21,9438.67,9508.82,9349.43,,0.42,china_a50
2016-06-14,9438.67,9388.24,9456.12,9371.92,,0.54,china_a50
2016-06-13,9388.24,9573.97,9573.97,9384.91,,-1.94,china_a50
2016-06-08,9573.97,9599.31,9599.31,9540.81,,-0.26,china_a50
2016-06-07,9599.31,9594.7,9624.9,9580.52,,0.05,china_a50
2016-06-06,9594.7,9655.5,9656.03,9574.81,,-0.63,china_a50
2016-06-03,9655.5,9596.97,9672.06,9583.35,,0.61,china_a50
2016-06-02,9596.97,9610.53,9632.55,9570.63,,-0.14,china_a50
2016-06-01,9610.53,9670.95,9694.41,9608.69,,-0.62,china_a50
2016-05-31,9670.95,9426.3,9681.73,9426.15,,2.6,china_a50
2016-05-30,9426.3,9348.53,9428.95,9318.03,,0.83,china_a50
2016-05-27,9348.53,9353.94,9368.39,9328.55,,-0.06,china_a50
2016-05-26,9353.94,9337.34,9385.6,9304.24,,0.18,china_a50
2016-05-25,9337.34,9308.98,9380.72,9308.98,,0.3,china_a50
2016-05-24,9308.98,9368.72,9368.72,9293.72,,-0.64,china_a50
2016-05-23,9368.72,9374.01,9421.58,9352.43,,-0.06,china_a50
2016-05-20,9374.01,9339.91,9374.9,9305.42,,0.37,china_a50
2016-05-19,9339.91,9367.35,9382.56,9327.04,,-0.29,china_a50
2016-05-18,9367.35,9345.32,9380.47,9259.95,,0.24,china_a50
2016-05-17,9345.32,9370.86,9377.93,9318.32,,-0.27,china_a50
2016-05-16,9370.86,9348.82,9371.99,9305.71,,0.24,china_a50
2016-05-13,9348.82,9380.19,9398.84,9334.8,,-0.33,china_a50
2016-05-12,9380.19,9347.95,9397.35,9257.14,,0.34,china_a50
2016-05-11,9347.95,9314.77,9389.45,9305.6,,0.36,china_a50
2016-05-10,9314.77,9319.72,9367.14,9281.42,,-0.05,china_a50
2016-05-09,9319.72,9448.79,9448.79,9287.73,,-1.37,china_a50
2016-05-06,9448.79,9635.46,9637.97,9447.37,,-1.94,china_a50
2016-05-05,9635.46,9638.5,9645.97,9601.29,,-0.03,china_a50
2016-05-04,9638.5,9661.6,9666.35,9618.7,,-0.24,china_a50
2016-05-03,9661.6,9569.56,9698.56,9549.81,,0.96,china_a50
2016-04-29,9569.56,9594.77,9610.12,9559.92,,-0.26,china_a50
2016-04-28,9594.77,9607.68,9648.89,9551.5,,-0.13,china_a50
2016-04-27,9607.68,9647.94,9663.7,9600.29,,-0.42,china_a50
2016-04-26,9647.94,9617.12,9677.58,9584.89,,0.32,china_a50
2016-04-25,9617.12,9652.27,9652.4,9540.54,,-0.36,china_a50
2016-04-22,9652.27,9598.13,9669.97,9542.27,,0.56,china_a50
2016-04-21,9598.13,9607.36,9690.75,9514.21,,-0.1,china_a50
2016-04-20,9607.36,9657.35,9678.72,9370.63,,-0.52,china_a50
2016-04-19,9657.35,9637.56,9695.81,9627.32,,0.21,china_a50
2016-04-18,9637.56,9722.73,9722.73,9611.47,,-0.88,china_a50
2016-04-15,9722.73,9702.49,9757.67,9679.45,,0.21,china_a50
2016-04-14,9702.49,9673.83,9754.6,9655.93,,0.3,china_a50
2016-04-13,9673.83,9562.34,9777.75,9562.34,,1.17,china_a50
2016-04-12,9562.34,9580.45,9586.5,9527.88,,-0.19,china_a50
2016-04-11,9580.45,9485.94,9655.69,9485.94,,1.0,china_a50
2016-04-08,9485.94,9542.45,9542.45,9448.66,,-0.59,china_a50
2016-04-07,9542.45,9658.8,9695.38,9537.25,,-1.2,china_a50
2016-04-06,9658.8,9706.33,9706.33,9612.82,,-0.49,china_a50
2016-04-05,9706.33,9658.04,9733.41,9568.61,,0.5,china_a50
2016-04-01,9658.04,9614.12,9661.9,9484.72,,0.46,china_a50
2016-03-31,9614.12,9623.85,9671.25,9586.0,,-0.1,china_a50
2016-03-30,9623.85,9416.59,9635.16,9416.59,,2.2,china_a50
2016-03-29,9416.59,9476.58,9525.74,9393.03,,-0.63,china_a50
2016-03-28,9476.58,9581.59,9659.45,9452.21,,-1.1,china_a50
2016-03-25,9581.59,9537.5,9617.31,9530.15,,0.46,china_a50
2016-03-24,9537.5,9675.8,9675.8,9535.52,,-1.43,china_a50
2016-03-23,9675.8,9667.54,9724.26,9612.12,,0.09,china_a50
2016-03-22,9667.54,9743.3,9764.3,9643.33,,-0.78,china_a50
2016-03-21,9743.3,9531.39,9823.16,9531.39,,2.22,china_a50
2016-03-18,9531.39,9483.81,9624.56,9481.5,,0.5,china_a50
2016-03-17,9483.81,9492.54,9586.13,9408.64,,-0.09,china_a50
2016-03-16,9492.54,9348.03,9507.76,9295.74,,1.55,china_a50
2016-03-15,9348.03,9278.0,9366.78,9191.87,,0.75,china_a50
2016-03-14,9278.0,9236.49,9430.42,9236.49,,0.45,china_a50
2016-03-11,9236.49,9207.25,9239.03,9116.53,,0.32,china_a50
2016-03-10,9207.25,9387.79,9387.79,9203.48,,-1.92,china_a50
2016-03-09,9387.79,9406.78,9406.78,9175.2,,-0.2,china_a50
2016-03-08,9406.78,9382.38,9417.73,9107.15,,0.26,china_a50
2016-03-07,9382.38,9434.82,9481.65,9346.01,,-0.56,china_a50
2016-03-04,9434.82,9170.78,9458.43,9117.4,,2.88,china_a50
2016-03-03,9170.78,9146.56,9190.84,9084.46,,0.26,china_a50
2016-03-02,9146.56,8872.43,9159.52,8872.43,,3.09,china_a50
2016-03-01,8872.43,8756.88,8933.16,8709.33,,1.32,china_a50
2016-02-29,8756.88,8821.18,8821.82,8550.67,,-0.73,china_a50
2016-02-26,8821.18,8731.2,8864.83,8723.52,,1.03,china_a50
2016-02-25,8731.2,9153.77,9155.7,8697.4,,-4.62,china_a50
2016-02-24,9153.77,9096.06,9156.81,9026.7,,0.63,china_a50
2016-02-23,9096.06,9194.71,9194.71,9034.64,,-1.07,china_a50
2016-02-22,9194.71,8998.68,9237.47,8998.68,,2.18,china_a50
2016-02-19,8998.68,9016.81,9037.93,8958.13,,-0.2,china_a50
2016-02-18,9016.81,9048.34,9123.9,9007.26,,-0.35,china_a50
2016-02-17,9048.34,8993.09,9069.23,8966.75,,0.61,china_a50
2016-02-16,8993.09,8774.55,9011.99,8774.55,,2.49,china_a50
2016-02-15,8774.55,8851.03,8851.03,8628.05,,-0.86,china_a50
2016-02-05,8851.03,8872.83,8892.35,8822.2,,-0.25,china_a50
2016-02-04,8872.83,8779.94,8911.68,8779.94,,1.06,china_a50
2016-02-03,8779.94,8859.86,8859.86,8688.4,,-0.9,china_a50
2016-02-02,8859.86,8734.08,8901.5,8723.7,,1.44,china_a50
2016-02-01,8734.08,8887.48,8887.48,8655.96,,-1.73,china_a50
2016-01-29,8887.48,8643.35,8939.86,8639.03,,2.82,china_a50
2016-01-28,8643.35,8793.39,8825.69,8586.86,,-1.71,china_a50
2016-01-27,8793.39,8796.0,8885.54,8610.4,,-0.03,china_a50
2016-01-26,8796.0,9263.61,9263.61,8770.46,,-5.05,china_a50
2016-01-25,9263.61,9254.13,9302.21,9198.29,,0.1,china_a50
2016-01-22,9254.13,9174.4,9309.02,9106.72,,0.87,china_a50
2016-01-21,9174.4,9384.26,9475.93,9170.45,,-2.24,china_a50
2016-01-20,9384.26,9545.43,9545.43,9324.5,,-1.69,china_a50
2016-01-19,9545.43,9302.18,9574.18,9263.75,,2.61,china_a50
2016-01-18,9302.18,9314.24,9398.95,9179.94,,-0.13,china_a50
2016-01-15,9314.24,9573.67,9576.2,9266.94,,-2.71,china_a50
