Date,Last,Open,Max,Min,Vol_K,Var_%,Index
2014-11-10,4175.95,4162.59,4179.98,4151.48,154000.25,0.37,nasdaq
2014-11-07,4160.5,4170.46,4171.13,4139.46,153000.45,-0.09,nasdaq
2014-11-06,4164.08,4147.31,4165.77,4133.98,160000.79,0.26,nasdaq
2014-11-05,4153.27,4179.23,4179.93,4140.21,170000.3,-0.07,nasdaq
2014-11-04,4156.23,4154.88,4165.05,4126.72,162000.58,-0.31,nasdaq
2014-11-03,4169.28,4160.6,4179.36,4156.78,147000.34,0.27,nasdaq
2014-10-31,4158.21,4168.5,4170.87,4143.2,219000.37,1.4,nasdaq
2014-10-30,4100.64,4074.26,4109.06,4064.45,175000.15,0.25,nasdaq
2014-10-29,4090.55,4091.62,4104.06,4062.49,180000.78,-0.39,nasdaq
2014-10-28,4106.62,4063.07,4107.19,4062.21,166000.83,1.5,nasdaq
2014-10-27,4046.01,4031.88,4052.5,4019.23,144000.4,0.1,nasdaq
2014-10-24,4042.02,4019.84,4045.19,4003.43,171000.9,0.74,nasdaq
2014-10-23,4012.27,3989.86,4032.22,3984.15,188000.79,1.59,nasdaq
2014-10-22,3949.59,3980.49,3988.4,3947.98,202000.21,-0.55,nasdaq
2014-10-21,3971.39,3916.65,3971.4,3908.83,200000.87,2.62,nasdaq
2014-10-20,3870.08,3813.59,3872.36,3804.97,176000.23,1.43,nasdaq
2014-10-17,3815.47,3815.72,3848.98,3791.16,269000.04,1.33,nasdaq
2014-10-16,3765.28,3706.7,3795.07,3704.82,273000.19,-0.55,nasdaq
2014-10-15,3785.97,3738.72,3801.42,3700.22,336000.23,-0.64,nasdaq
2014-10-14,3810.45,3837.22,3860.04,3801.16,247000.76,0.06,nasdaq
2014-10-13,3807.99,3866.89,3893.66,3807.89,246000.14,-1.62,nasdaq
2014-10-10,3870.86,3946.32,3969.48,3870.86,309000.73,-2.48,nasdaq
2014-10-09,3969.32,4031.61,4040.53,3965.37,200000.66,-1.78,nasdaq
2014-10-08,4041.12,3960.79,4048.79,3938.16,201000.43,2.08,nasdaq
2014-10-07,3958.59,3999.25,4007.94,3958.43,157000.5,-1.44,nasdaq
2014-10-06,4016.27,4041.4,4046.71,4004.21,139000.05,-0.27,nasdaq
2014-10-03,4027.31,4004.75,4040.56,3995.81,167000.93,1.04,nasdaq
